state,city,total_drug_count,latitude,longitude,name
NY,NORTH SALEM,33,43.299428000000006,-74.217933,New York
NY,NORWICH,2181,43.299428000000006,-74.217933,New York
NY,NORTH RIVER,7,43.299428000000006,-74.217933,New York
NY,NORTH CREEK,224,43.299428000000006,-74.217933,New York
NY,NORTH CHILI,105,43.299428000000006,-74.217933,New York
NY,NORTH BELLMORE,329,43.299428000000006,-74.217933,New York
NY,NORTH BALDWIN,217,43.299428000000006,-74.217933,New York
NY,NORTH BABYLON,1501,43.299428000000006,-74.217933,New York
NY,NORFOLK,96,43.299428000000006,-74.217933,New York
NY,NORTH MASSAPEQUA,346,43.299428000000006,-74.217933,New York
NY,OZONE PARK,1388,43.299428000000006,-74.217933,New York
NY,PAINTED POST,481,43.299428000000006,-74.217933,New York
NY,PALMYRA,239,43.299428000000006,-74.217933,New York
NY,PORT WASHINGTON,1024,43.299428000000006,-74.217933,New York
NY,PORTCHESTER,2,43.299428000000006,-74.217933,New York
NY,PORTVILLE,2,43.299428000000006,-74.217933,New York
NY,POTSDAM,1435,43.299428000000006,-74.217933,New York
NY,POUGHKEEPISE,35,43.299428000000006,-74.217933,New York
NY,POUGHKEEPSIE,8759,43.299428000000006,-74.217933,New York
NY,POUND RIDGE,10,43.299428000000006,-74.217933,New York
NY,PRATTSBURGH,30,43.299428000000006,-74.217933,New York
NY,PT. BYRON,40,43.299428000000006,-74.217933,New York
NY,PULASKI,1319,43.299428000000006,-74.217933,New York
NY,PULTNEYVILLE,5,43.299428000000006,-74.217933,New York
NY,PURCHASE,681,43.299428000000006,-74.217933,New York
NY,PURDYS,4,43.299428000000006,-74.217933,New York
NY,PUTNAM VALLEY,395,43.299428000000006,-74.217933,New York
NY,QUEENS,207,43.299428000000006,-74.217933,New York
NY,QUEENS VILLAGE,1799,43.299428000000006,-74.217933,New York
NY,QUEENSBURY,2376,43.299428000000006,-74.217933,New York
NY,RICHMOND HILLS,89,43.299428000000006,-74.217933,New York
NY,RICHMOND HILL,2709,43.299428000000006,-74.217933,New York
NY,RICHFORD,136,43.299428000000006,-74.217933,New York
NY,RICHFIELD SPRINGS,134,43.299428000000006,-74.217933,New York
NY,RHINEBECK,909,43.299428000000006,-74.217933,New York
NY,REXFORD,114,43.299428000000006,-74.217933,New York
NY,PORT JERVIS,966,43.299428000000006,-74.217933,New York
NY,RENSSELAER,1626,43.299428000000006,-74.217933,New York
NY,REGO PARK,7036,43.299428000000006,-74.217933,New York
NY,RED HOOK,683,43.299428000000006,-74.217933,New York
NY,RAVENA,456,43.299428000000006,-74.217933,New York
NY,RANSOMVILLE,1,43.299428000000006,-74.217933,New York
NY,RANDOLPH,293,43.299428000000006,-74.217933,New York
NY,QUOGUE,212,43.299428000000006,-74.217933,New York
NY,RENO,26,43.299428000000006,-74.217933,New York
NY,PORT JEFFERSON STATION,2838,43.299428000000006,-74.217933,New York
NY,PORT JEFFERSON,3156,43.299428000000006,-74.217933,New York
NY,PORT JEFF STA,122,43.299428000000006,-74.217933,New York
NY,PHELPS,3,43.299428000000006,-74.217933,New York
NY,PERU,340,43.299428000000006,-74.217933,New York
NY,PERTH,12,43.299428000000006,-74.217933,New York
NY,PERRY,619,43.299428000000006,-74.217933,New York
NY,PENN YAN,1751,43.299428000000006,-74.217933,New York
NY,PENFIELD,1554,43.299428000000006,-74.217933,New York
NY,PHILADELPHIA,86,43.299428000000006,-74.217933,New York
NY,PELHAM MANOR,1,43.299428000000006,-74.217933,New York
NY,PEEKSKILL,962,43.299428000000006,-74.217933,New York
NY,PEARL RIVER,830,43.299428000000006,-74.217933,New York
NY,PAWLING,417,43.299428000000006,-74.217933,New York
NY,PATTERSON,310,43.299428000000006,-74.217933,New York
NY,PATCHOQUE,2,43.299428000000006,-74.217933,New York
NY,PATCHOGUE,3334,43.299428000000006,-74.217933,New York
NY,PELHAM,138,43.299428000000006,-74.217933,New York
NY,STATEN ILSAND,2,43.299428000000006,-74.217933,New York
NY,PHILMONT,8,43.299428000000006,-74.217933,New York
NY,PIERMONT,44,43.299428000000006,-74.217933,New York
NY,PORT EWEN,123,43.299428000000006,-74.217933,New York
NY,PORT CHESTER,793,43.299428000000006,-74.217933,New York
NY,PORT BYRON,38,43.299428000000006,-74.217933,New York
NY,POMONA,2439,43.299428000000006,-74.217933,New York
NY,POINT LOOKOUT,9,43.299428000000006,-74.217933,New York
NY,PLEASANTVILLE,779,43.299428000000006,-74.217933,New York
NY,PHOENIX,427,43.299428000000006,-74.217933,New York
NY,PLEASANT VALLEY,432,43.299428000000006,-74.217933,New York
NY,PLAINVIEW,4007,43.299428000000006,-74.217933,New York
NY,PLAINFIELD,8,43.299428000000006,-74.217933,New York
NY,PITTSFORD,1707,43.299428000000006,-74.217933,New York
NY,PINE PLAINS,86,43.299428000000006,-74.217933,New York
NY,PINE CITY,508,43.299428000000006,-74.217933,New York
NY,PINE BUSH,166,43.299428000000006,-74.217933,New York
NY,PLATTSBURGH,6447,43.299428000000006,-74.217933,New York
NY,NEW WINDSOR,2754,43.299428000000006,-74.217933,New York
NY,STATEN ISLAN,57,43.299428000000006,-74.217933,New York
NY,"STATEN ISLAND,",3,43.299428000000006,-74.217933,New York
NY,MEDFORD,1392,43.299428000000006,-74.217933,New York
NY,MECHANICVILLE,549,43.299428000000006,-74.217933,New York
NY,MECHANICSVILLE,3,43.299428000000006,-74.217933,New York
NY,MC GRAW,67,43.299428000000006,-74.217933,New York
NY,MAYVILLE,1145,43.299428000000006,-74.217933,New York
NY,MAYFIELD,367,43.299428000000006,-74.217933,New York
NY,MAYBROOK,104,43.299428000000006,-74.217933,New York
NY,MATTITUCK,477,43.299428000000006,-74.217933,New York
NY,MASTIC BEACH,16,43.299428000000006,-74.217933,New York
NY,MASTIC,57,43.299428000000006,-74.217933,New York
NY,MASSENA,1568,43.299428000000006,-74.217933,New York
NY,MASSAPEQUA PARK,583,43.299428000000006,-74.217933,New York
NY,MASSAPEQUA,5315,43.299428000000006,-74.217933,New York
NY,MASSAPEQA,1,43.299428000000006,-74.217933,New York
NY,MASSAGEQUA PARK,1,43.299428000000006,-74.217933,New York
NY,MASPETH,691,43.299428000000006,-74.217933,New York
NY,MARLBORO,15,43.299428000000006,-74.217933,New York
NY,MALVERNE,703,43.299428000000006,-74.217933,New York
NY,MAMARONECK,758,43.299428000000006,-74.217933,New York
NY,MANCHESTER,22,43.299428000000006,-74.217933,New York
NY,MANHASETT,2,43.299428000000006,-74.217933,New York
NY,MANHASSET,5874,43.299428000000006,-74.217933,New York
NY,MANHASSET HILLS,21,43.299428000000006,-74.217933,New York
NY,MEDINA,1069,43.299428000000006,-74.217933,New York
NY,MANHATTAN,56,43.299428000000006,-74.217933,New York
NY,MANORVILLE,91,43.299428000000006,-74.217933,New York
NY,MARATHON,227,43.299428000000006,-74.217933,New York
NY,MARCELLUS,459,43.299428000000006,-74.217933,New York
NY,MARCY,132,43.299428000000006,-74.217933,New York
NY,MARGARETVILLE,341,43.299428000000006,-74.217933,New York
NY,MARION,359,43.299428000000006,-74.217933,New York
NY,MANLIUS,1229,43.299428000000006,-74.217933,New York
NY,MALTA,843,43.299428000000006,-74.217933,New York
NY,MELVILLE,796,43.299428000000006,-74.217933,New York
NY,MENDON,1,43.299428000000006,-74.217933,New York
NY,MORICHES,17,43.299428000000006,-74.217933,New York
NY,MORAVIA,361,43.299428000000006,-74.217933,New York
NY,MONTROSE,317,43.299428000000006,-74.217933,New York
NY,MONTOUR FALLS,864,43.299428000000006,-74.217933,New York
NY,MONTICELLO,1405,43.299428000000006,-74.217933,New York
NY,MONTGOMERY,120,43.299428000000006,-74.217933,New York
NY,MONTECELLO,49,43.299428000000006,-74.217933,New York
NY,MONTEBELLO,6,43.299428000000006,-74.217933,New York
NY,MONTAUK,120,43.299428000000006,-74.217933,New York
NY,MONSEY,713,43.299428000000006,-74.217933,New York
NY,MONROE,910,43.299428000000006,-74.217933,New York
NY,MOHEGAN LAKE,47,43.299428000000006,-74.217933,New York
NY,MOHAWK,241,43.299428000000006,-74.217933,New York
NY,MODENA,167,43.299428000000006,-74.217933,New York
NY,MINOA,1,43.299428000000006,-74.217933,New York
NY,MINEOLA,5618,43.299428000000006,-74.217933,New York
NY,MILTON,6,43.299428000000006,-74.217933,New York
NY,MERRICK,911,43.299428000000006,-74.217933,New York
NY,MEXICO,153,43.299428000000006,-74.217933,New York
NY,MIDDLE ISLANA,59,43.299428000000006,-74.217933,New York
NY,MIDDLE ISLAND,194,43.299428000000006,-74.217933,New York
NY,MIDDLE VILLAGE,1502,43.299428000000006,-74.217933,New York
NY,MIDDLE VLG,1,43.299428000000006,-74.217933,New York
NY,MENANDS,30,43.299428000000006,-74.217933,New York
NY,MIDDLEBURGH,158,43.299428000000006,-74.217933,New York
NY,MIDDLETOWN,12112,43.299428000000006,-74.217933,New York
NY,MILFORD,11,43.299428000000006,-74.217933,New York
NY,MILLBROOK,158,43.299428000000006,-74.217933,New York
NY,MILLER PLACE,476,43.299428000000006,-74.217933,New York
NY,MILLERTON,122,43.299428000000006,-74.217933,New York
NY,MILLWOOD,1,43.299428000000006,-74.217933,New York
NY,MIDDLEPORT,498,43.299428000000006,-74.217933,New York
NY,MORRIS,88,43.299428000000006,-74.217933,New York
NY,MALONE,2052,43.299428000000006,-74.217933,New York
NY,MACEDON,582,43.299428000000006,-74.217933,New York
NY,WEST WINFIELD,147,43.299428000000006,-74.217933,New York
NY,WESTBROOKVILLE,7,43.299428000000006,-74.217933,New York
NY,WESTBURY,1045,43.299428000000006,-74.217933,New York
NY,WESTERLO,41,43.299428000000006,-74.217933,New York
NY,WESTFIELD,1090,43.299428000000006,-74.217933,New York
NY,WESTHAMPTON,24,43.299428000000006,-74.217933,New York
NY,WESTHAMPTON BEACH,381,43.299428000000006,-74.217933,New York
NY,WESTPORT,98,43.299428000000006,-74.217933,New York
NY,WHEATLEY HEIGHTS,126,43.299428000000006,-74.217933,New York
NY,WHITE LAKE,265,43.299428000000006,-74.217933,New York
NY,WHITE PLAIN,2,43.299428000000006,-74.217933,New York
NY,WHITE PLAINS,13196,43.299428000000006,-74.217933,New York
NY,WHITEHALL,259,43.299428000000006,-74.217933,New York
NY,WHITESBORO,650,43.299428000000006,-74.217933,New York
NY,WHITESTONE,965,43.299428000000006,-74.217933,New York
NY,WHITNEY POINT,398,43.299428000000006,-74.217933,New York
NY,WILLIAMSON,751,43.299428000000006,-74.217933,New York
NY,WOODSIDE,2084,43.299428000000006,-74.217933,New York
NY,WOODMERE,1217,43.299428000000006,-74.217933,New York
NY,WOODHULL,68,43.299428000000006,-74.217933,New York
NY,WOODHAVEN,1377,43.299428000000006,-74.217933,New York
NY,WOODGATE,7,43.299428000000006,-74.217933,New York
NY,WOODBURY,1290,43.299428000000006,-74.217933,New York
NY,WEST VALLEY,162,43.299428000000006,-74.217933,New York
NY,WOLCOTT,772,43.299428000000006,-74.217933,New York
NY,WINDSOR,299,43.299428000000006,-74.217933,New York
NY,WILTON,313,43.299428000000006,-74.217933,New York
NY,WILSON,167,43.299428000000006,-74.217933,New York
NY,WILLSBORO,173,43.299428000000006,-74.217933,New York
NY,WILLISTON PARK,463,43.299428000000006,-74.217933,New York
NY,WILLIAMSVILLE,18549,43.299428000000006,-74.217933,New York
NY,WINTHROP,42,43.299428000000006,-74.217933,New York
NY,MAHOPAC,206,43.299428000000006,-74.217933,New York
NY,WEST SENECA,6146,43.299428000000006,-74.217933,New York
NY,WEST POINT,1,43.299428000000006,-74.217933,New York
NY,LYONS FALLS,284,43.299428000000006,-74.217933,New York
NY,LYONS,387,43.299428000000006,-74.217933,New York
NY,LYNDONVILLE,14,43.299428000000006,-74.217933,New York
NY,LYNBROOK,2579,43.299428000000006,-74.217933,New York
NY,LOWVILLE,1123,43.299428000000006,-74.217933,New York
NY,LOUDONVILLE,87,43.299428000000006,-74.217933,New York
NY,LONG LAKE,123,43.299428000000006,-74.217933,New York
NY,LONG ISLAND CITY,2800,43.299428000000006,-74.217933,New York
NY,LONG IS CITY,1,43.299428000000006,-74.217933,New York
NY,LONG BEACH,2375,43.299428000000006,-74.217933,New York
NY,LOCUST VALLEY,4,43.299428000000006,-74.217933,New York
NY,LOCKPORT,3486,43.299428000000006,-74.217933,New York
NY,LLOYD HARBOR,2,43.299428000000006,-74.217933,New York
NY,LIVONIA,76,43.299428000000006,-74.217933,New York
NY,LIVINGSTON MANOR,142,43.299428000000006,-74.217933,New York
NY,LIVERPOOL,5853,43.299428000000006,-74.217933,New York
NY,LITTLE VALLEY,270,43.299428000000006,-74.217933,New York
NY,WEST NYACK,2977,43.299428000000006,-74.217933,New York
NY,WEST NYAC,15,43.299428000000006,-74.217933,New York
NY,WEST ISLIP,3390,43.299428000000006,-74.217933,New York
NY,WEST HURLEY,65,43.299428000000006,-74.217933,New York
NY,WEST HENRIETTA,17,43.299428000000006,-74.217933,New York
NY,WEST HEMPSTEAD,691,43.299428000000006,-74.217933,New York
NY,WEST SAYVILLE,451,43.299428000000006,-74.217933,New York
NY,WEST HAVERSTRAW,219,43.299428000000006,-74.217933,New York
NY,LIMA,177,43.299428000000006,-74.217933,New York
NY,LINDENHURST,1598,43.299428000000006,-74.217933,New York
NY,LISBON,27,43.299428000000006,-74.217933,New York
NY,LISLE,74,43.299428000000006,-74.217933,New York
NY,LITTLE FALLS,606,43.299428000000006,-74.217933,New York
NY,LITTLE NECK,693,43.299428000000006,-74.217933,New York
NY,WEST HARRISON,67,43.299428000000006,-74.217933,New York
NY,MORRISONVILLE,18,43.299428000000006,-74.217933,New York
NY,MORRISTOWN,220,43.299428000000006,-74.217933,New York
NY,MORRISVILLE,166,43.299428000000006,-74.217933,New York
NY,UNADILLA,84,43.299428000000006,-74.217933,New York
NY,UNION SPRINGS,19,43.299428000000006,-74.217933,New York
NY,UNIONDALE,476,43.299428000000006,-74.217933,New York
NY,UTICA,7585,43.299428000000006,-74.217933,New York
NY,VAILS GATE,1,43.299428000000006,-74.217933,New York
NY,VALATIE,645,43.299428000000006,-74.217933,New York
NY,VALHALLA,2219,43.299428000000006,-74.217933,New York
NY,VALHOLLA,6,43.299428000000006,-74.217933,New York
NY,VALLEY COTTAGE,471,43.299428000000006,-74.217933,New York
NY,VALLEY STREAM,3969,43.299428000000006,-74.217933,New York
NY,"VALLEY STREAM, NEW YORK",3,43.299428000000006,-74.217933,New York
NY,VAN ETTEN,4,43.299428000000006,-74.217933,New York
NY,VERNON,549,43.299428000000006,-74.217933,New York
NY,VERONA,323,43.299428000000006,-74.217933,New York
NY,VESTAL,3903,43.299428000000006,-74.217933,New York
NY,VICTOR,823,43.299428000000006,-74.217933,New York
NY,VOORHEESVILLE,27,43.299428000000006,-74.217933,New York
NY,WALDEN,567,43.299428000000006,-74.217933,New York
NY,WAINSCOTT,286,43.299428000000006,-74.217933,New York
NY,WADING RIVER,490,43.299428000000006,-74.217933,New York
NY,WACCABUC,1,43.299428000000006,-74.217933,New York
NY,W. NYACK,107,43.299428000000006,-74.217933,New York
NY,W. HAVERSTRAW,85,43.299428000000006,-74.217933,New York
NY,ULSTER PARK,33,43.299428000000006,-74.217933,New York
NY,W SENECA,165,43.299428000000006,-74.217933,New York
NY,W HEMPSTEAD,19,43.299428000000006,-74.217933,New York
NY,W HAVERSTRAW,1,43.299428000000006,-74.217933,New York
NY,W COXSACKIE,94,43.299428000000006,-74.217933,New York
NY,W BRENTWOOD,102,43.299428000000006,-74.217933,New York
NY,W BABYLON,42,43.299428000000006,-74.217933,New York
NY,W AMHERST,1,43.299428000000006,-74.217933,New York
NY,W ISLIP,62,43.299428000000006,-74.217933,New York
NY,WALLKILL,3,43.299428000000006,-74.217933,New York
NY,TUXEDO PARK,2,43.299428000000006,-74.217933,New York
NY,TULLY,233,43.299428000000006,-74.217933,New York
NY,STEWART MANOR,2,43.299428000000006,-74.217933,New York
NY,STILLWATER,121,43.299428000000006,-74.217933,New York
NY,STONE RIDGE,215,43.299428000000006,-74.217933,New York
NY,STONY BROOK,4913,43.299428000000006,-74.217933,New York
NY,STONY POINT,639,43.299428000000006,-74.217933,New York
NY,STONYBROOK,11,43.299428000000006,-74.217933,New York
NY,STUFFERN,10,43.299428000000006,-74.217933,New York
NY,STUYVESANT,15,43.299428000000006,-74.217933,New York
NY,SUFFERN,3112,43.299428000000006,-74.217933,New York
NY,SUNNYSIDE,789,43.299428000000006,-74.217933,New York
NY,SWAN LAKE,5,43.299428000000006,-74.217933,New York
NY,SYARCUSE,19,43.299428000000006,-74.217933,New York
NY,SYOSSET,2718,43.299428000000006,-74.217933,New York
NY,SYRACUE,23,43.299428000000006,-74.217933,New York
NY,SYRACUSE,22900,43.299428000000006,-74.217933,New York
NY,SYRAUSE,2,43.299428000000006,-74.217933,New York
NY,TALLMAN,2,43.299428000000006,-74.217933,New York
NY,TUCKAHOE,205,43.299428000000006,-74.217933,New York
NY,TRUMANSBURG,423,43.299428000000006,-74.217933,New York
NY,TROY,7055,43.299428000000006,-74.217933,New York
NY,TONAWANDA,2842,43.299428000000006,-74.217933,New York
NY,TOMKINS COVE,28,43.299428000000006,-74.217933,New York
NY,TIVOLI,16,43.299428000000006,-74.217933,New York
NY,TUPPER LAKE,122,43.299428000000006,-74.217933,New York
NY,TICONDEROGA,790,43.299428000000006,-74.217933,New York
NY,THIELLS,98,43.299428000000006,-74.217933,New York
NY,THERESA,1,43.299428000000006,-74.217933,New York
NY,"THE BRONX, NEW YORK",3,43.299428000000006,-74.217933,New York
NY,TARRYTOWN,1273,43.299428000000006,-74.217933,New York
NY,TAPPAN,348,43.299428000000006,-74.217933,New York
NY,TANNERSVILLE,196,43.299428000000006,-74.217933,New York
NY,THORNWOOD,112,43.299428000000006,-74.217933,New York
NY,WALLKIN,6,43.299428000000006,-74.217933,New York
NY,WALTON,871,43.299428000000006,-74.217933,New York
NY,WALWORTH,8,43.299428000000006,-74.217933,New York
NY,NEW CITY,2294,43.299428000000006,-74.217933,New York
NY,NEW BERLIN,3,43.299428000000006,-74.217933,New York
NY,NEW,8,43.299428000000006,-74.217933,New York
NY,NESCONSET,1406,43.299428000000006,-74.217933,New York
NY,NEPONSIT,3,43.299428000000006,-74.217933,New York
NY,NEDROW,3,43.299428000000006,-74.217933,New York
NY,"NASSAU COUNTY, LONG ISLAND",1,43.299428000000006,-74.217933,New York
NY,NAPLES,324,43.299428000000006,-74.217933,New York
NY,NANVET,1,43.299428000000006,-74.217933,New York
NY,NANUET,1737,43.299428000000006,-74.217933,New York
NY,N.Y.,1,43.299428000000006,-74.217933,New York
NY,N. BELLMORE,1,43.299428000000006,-74.217933,New York
NY,N WHITE PLAINS,1,43.299428000000006,-74.217933,New York
NY,N TONAWANDA,691,43.299428000000006,-74.217933,New York
NY,N SYRACUSE,595,43.299428000000006,-74.217933,New York
NY,N MASSAPEQUA,110,43.299428000000006,-74.217933,New York
NY,N BELLMORE,4,43.299428000000006,-74.217933,New York
NY,MOUNT KISCO,3848,43.299428000000006,-74.217933,New York
NY,MOUNT MORRIS,241,43.299428000000006,-74.217933,New York
NY,MOUNT SINAI,250,43.299428000000006,-74.217933,New York
NY,MOUNT VERNON,2736,43.299428000000006,-74.217933,New York
NY,MOUNTAINVILLE,74,43.299428000000006,-74.217933,New York
NY,MOUNTT VERNON,48,43.299428000000006,-74.217933,New York
NY,NEW HAMPTON,51,43.299428000000006,-74.217933,New York
NY,MT KISCO,245,43.299428000000006,-74.217933,New York
NY,MT VERNON,642,43.299428000000006,-74.217933,New York
NY,MT. KISCO,23,43.299428000000006,-74.217933,New York
NY,MT. VERNON,145,43.299428000000006,-74.217933,New York
NY,MUNNSVILLE,99,43.299428000000006,-74.217933,New York
NY,MUTTONTOWN,5,43.299428000000006,-74.217933,New York
NY,N BABYLON,5,43.299428000000006,-74.217933,New York
NY,MT SINAI,1,43.299428000000006,-74.217933,New York
NY,NEW HARTFORD,10158,43.299428000000006,-74.217933,New York
NY,NEW HYDE PARK,12252,43.299428000000006,-74.217933,New York
NY,NEW HYDE PK,66,43.299428000000006,-74.217933,New York
NY,WATERTOWN,5528,43.299428000000006,-74.217933,New York
NY,WATERMILL,16,43.299428000000006,-74.217933,New York
NY,WATERLOO,789,43.299428000000006,-74.217933,New York
NY,WATERFORD,358,43.299428000000006,-74.217933,New York
NY,WATER MILL,53,43.299428000000006,-74.217933,New York
NY,WASSAIC,18,43.299428000000006,-74.217933,New York
NY,WATERVILLE,435,43.299428000000006,-74.217933,New York
NY,WASHINGTONVILLE,402,43.299428000000006,-74.217933,New York
NY,WARSAW,1586,43.299428000000006,-74.217933,New York
NY,WARRENSBURG,823,43.299428000000006,-74.217933,New York
NY,WAPPINGERS FALLS,1187,43.299428000000006,-74.217933,New York
NY,WAPPINGER FALLS,315,43.299428000000006,-74.217933,New York
NY,WANTAGH,1021,43.299428000000006,-74.217933,New York
NY,WAMPSVILLE,65,43.299428000000006,-74.217933,New York
NY,WARWICK,1049,43.299428000000006,-74.217933,New York
NY,STATEN ISLAND,33494,43.299428000000006,-74.217933,New York
NY,WATERVLIET,595,43.299428000000006,-74.217933,New York
NY,WAVERLY,214,43.299428000000006,-74.217933,New York
NY,NEW PALTZ,1147,43.299428000000006,-74.217933,New York
